"table","title","period","category","urls","tlinks","api","spares","tunit","closed","komm","fylke","gkrets","bydel","tett","month","kvart"
"11430"," Heltidsansatte med overtid og overtidsukeverk, etter kjønn og utdanningsnivå. Årsgjennomsnitt (midlertidig ikke oppdatert) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11430","https://data.ssb.no/api/v0/no/table/11430","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11432"," Heltidsansatte med overtid og overtidsukeverk (a 37,5 timer), etter yrke. Årsgjennomsnitt (midlertidig ikke oppdatert) ","2011 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11432","https://data.ssb.no/api/v0/no/table/11432","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11429"," Heltidsansatte med overtid og overtidsukeverk, etter næring (SN2007). Årsgjennomsnitt (midlertidig ikke oppdatert) ","2008 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11429","https://data.ssb.no/api/v0/no/table/11429","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11517"," Heltidsansatte med overtid og overtidsukeverk, etter utvalgte næringer (SN2007) (midlertidig ikke oppdatert) ","2008K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11517","https://data.ssb.no/api/v0/no/table/11517","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11431"," Ukeverk (a 37,5 timer) overtid blant heltidsansatte, etter kompensasjonsmåte og utvalgte næringer (SN2007). Årsgjennomsnitt (1 000 ukeverk) (midlertidig ikke oppdatert) ","2008 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11431","https://data.ssb.no/api/v0/no/table/11431","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09731"," Ansatte i hovedarbeidsforhold, etter arbeidstidsordning, kjønn og alder (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09731","https://data.ssb.no/api/v0/no/table/09731","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09734"," Ansatte i hovedarbeidsforhold, etter arbeidstidsordning, kjønn og næring (SN2007) (midlertidig ikke oppdatert) ","2008 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09734","https://data.ssb.no/api/v0/no/table/09734","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09733"," Ansatte i hovedarbeidsforhold, etter arbeidstidsordning, kjønn og ansettelsesform (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09733","https://data.ssb.no/api/v0/no/table/09733","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09882"," Ansatte i hovedarbeidsforhold og eventuelt i biarbeidsforhold, etter arbeidstidsordning, kjønn og alder (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09882","https://data.ssb.no/api/v0/no/table/09882","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09873"," Ansatte som jobber regelmessig utenom ordinær dagtid i hovedarbeidsforholdet, etter arbeidstidsordning, kombinasjoner av arbeidstidspunkter, kjønn og alder (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09873","https://data.ssb.no/api/v0/no/table/09873","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09732"," Ansatte som jobber regelmessig utenom ordinær dagtid i hovedarbeidsforholdet, etter arbeidstidsordning, kombinasjoner av arbeidstidspunkter, kjønn og avtalt arbeidstid (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09732","https://data.ssb.no/api/v0/no/table/09732","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09730"," Ansatte som jobber utenom ordinær dagtid i hovedarbeidsforholdet, etter arbeidstidspunkt utenom ordinær dagtid, regularitet, kjønn og alder (midlertidig ikke oppdatert) ","2001 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09730","https://data.ssb.no/api/v0/no/table/09730","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09883"," Ansatte som jobber utenom ordinær dagtid i hovedarbeidsforholdet, etter arbeidstidspunkt utenom ordinær dagtid, regularitet, kjønn og næring (SN2007) (midlertidig ikke oppdatert) ","2008 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09883","https://data.ssb.no/api/v0/no/table/09883","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05611"," Midlertidig ansatte, etter kjønn og alder ","1996K1 - 2022K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/05611","https://data.ssb.no/api/v0/no/table/05611","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"05612"," Midlertidig ansatte, etter kjønn og alder ","1996 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/05612","https://data.ssb.no/api/v0/no/table/05612","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13889"," Ansatte, etter kjønn, ansettelsesform, alder og heltid/deltid ","2021K1 - 2022K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/13889","https://data.ssb.no/api/v0/no/table/13889","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"13890"," Ansatte, etter kjønn, ansettelsesform, alder og heltid/deltid ","2021 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/13890","https://data.ssb.no/api/v0/no/table/13890","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13940"," Midlertidige ansatte, etter ønske om fast ansettelse, og om de har forsøkt å få fast ansettelse ","2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/13940","https://data.ssb.no/api/v0/no/table/13940","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11187"," Midlertidig ansatte, etter kjønn og avtalt/vanlig arbeidstid per uke (midlertidig ikke oppdatert) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11187","https://data.ssb.no/api/v0/no/table/11187","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11186"," Midlertidig ansatte, etter kjønn og avtalt/vanlig arbeidstid per uke (midlertidig ikke oppdatert) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11186","https://data.ssb.no/api/v0/no/table/11186","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07205"," Midlertidig ansatte, etter næring (SN2007) ","2008K1 - 2022K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/07205","https://data.ssb.no/api/v0/no/table/07205","Land","Kvartal",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"07204"," Midlertidig ansatte, etter næring (SN2007) ","2008 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/07204","https://data.ssb.no/api/v0/no/table/07204","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09858"," Personer i alderen 15-29 år som verken er sysselsatt eller under utdanning, etter alder og kjønn ","2006 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09858","https://data.ssb.no/api/v0/no/table/09858","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12864"," Deltakere i formell utdanning og ikke-formell opplæring, etter kjønn, alder og arbeidsstyrkestatus ","2008 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/12864","https://data.ssb.no/api/v0/no/table/12864","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12869"," Deltakere i formell utdanning og ikke-formell opplæring, etter kjønn og arbeidsstyrkestatus (F) ","2008 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/12869","https://data.ssb.no/api/v0/no/table/12869","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"12868"," Deltakere i formell utdanning og ikke-formell opplæring, etter kjønn, utdanningsnivå og arbeidsstyrkestatus ","2008 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/12868","https://data.ssb.no/api/v0/no/table/12868","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12865"," Deltakere i formell utdanning og ikke-formell opplæring, etter kjønn og næring (SN2007) ","2008 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/12865","https://data.ssb.no/api/v0/no/table/12865","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12867"," Deltakere i formell utdanning og ikke-formell opplæring, etter kjønn og yrke ","2011 - 2022","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/12867","https://data.ssb.no/api/v0/no/table/12867","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13332"," Sysselsetting, arbeidsledighet, arbeidsstyrken og utførte ukeverk, etter kjønn og alder. Brudd- og sesongjustert, 3-måneders glidende gjennomsnitt (avslutta serie) ","2006M02 - 2022M08","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/13332","https://data.ssb.no/api/v0/no/table/13332","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"08930"," Sysselsetting og arbeidsledighet (med endringstall). Brudd- og sesongjustert, 3-måneders glidende gjennomsnitt (avslutta serie) ","2006M02 - 2022M08","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08930","https://data.ssb.no/api/v0/no/table/08930","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"08931"," Sysselsetting, arbeidsledighet, arbeidsstyrken og utførte ukeverk, etter kjønn og alder. Sesongjusterte tall og trend, 3-måneders glidende gjennomsnitt (avslutta serie) ","2006M02 - 2020M12","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08931","https://data.ssb.no/api/v0/no/table/08931","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"06945"," Sysselsetting og arbeidsledighet for personer 16-74 år. Sesongjusterte tall og trend, 3-måneders glidende gjennomsnitt, etter kjønn og alder (avslutta serie) ","1997M02 - 2012M02","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/06945","https://data.ssb.no/api/v0/no/table/06945","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"03769"," Arbeidsledige personer. Sesongjusterte tall, 3-måneders glidende gjennomsnitt (prosent) (avslutta serie) ","1989M01 - 2005M11","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/03769","https://data.ssb.no/api/v0/no/table/03769","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"04526"," Sysselsetting og arbeidsledighet for personer 16-74 år. Sesongjusterte tall, 3-måneders glidende gjennomsnitt (avslutta serie) ","1988M12 - 2005M12","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/04526","https://data.ssb.no/api/v0/no/table/04526","Land","Måned",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"05615"," Arbeidsstyrken og sysselsatte, etter kjønn (F) (avslutta serie) ","1996K1 - 2019K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/05615","https://data.ssb.no/api/v0/no/table/05615","Fylke","Kvartal",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"05613"," Arbeidsstyrken og sysselsatte, etter kjønn (F) (avslutta serie) ","1996 - 2019","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/05613","https://data.ssb.no/api/v0/no/table/05613","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08337"," Arbeidsstyrken og sysselsatte, etter kjønn, alder og utdanningsnivå (avslutta serie) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08337","https://data.ssb.no/api/v0/no/table/08337","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"08338"," Arbeidsstyrken og sysselsatte, etter kjønn, alder og utdanningsnivå (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08338","https://data.ssb.no/api/v0/no/table/08338","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11747"," Personer, etter arbeidsstyrkestatus og landsdel (avslutta serie) ","2006K1 - 2019K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11747","https://data.ssb.no/api/v0/no/table/11747","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11748"," Personer, etter arbeidsstyrkestatus og landsdel (avslutta serie) ","2006 - 2019","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11748","https://data.ssb.no/api/v0/no/table/11748","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03776"," Personer, etter hovedsakelig virksomhet, deltidssysselsetting og alder (1 000 personer) (avslutta serie) ","1989K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/03776","https://data.ssb.no/api/v0/no/table/03776","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"03779"," Personer, etter hovedsakelig virksomhet, deltidssysselsetting og alder (1 000 personer) (avslutta serie) ","1989 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/03779","https://data.ssb.no/api/v0/no/table/03779","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11184"," Personer, etter hovedsakelig virksomhet, deltidssysselsetting, alder og kjønn (1 000 personer) (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11184","https://data.ssb.no/api/v0/no/table/11184","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11155"," Arbeidsledige, etter kjønn, alder og utdanningsnivå (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11155","https://data.ssb.no/api/v0/no/table/11155","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11156"," Arbeidsledige, etter kjønn, alder og utdanningsnivå (avslutta serie) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11156","https://data.ssb.no/api/v0/no/table/11156","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"04549"," Arbeidsledige, etter kjønn og hovedsakelig virksomhet (1 000 personer) (avslutta serie) ","1989K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/04549","https://data.ssb.no/api/v0/no/table/04549","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"04551"," Arbeidsledige, etter kjønn og hovedsakelig virksomhet (1 000 personer) (avslutta serie) ","1989 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/04551","https://data.ssb.no/api/v0/no/table/04551","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11754"," Personer utenfor arbeidsstyrken, etter kjønn, alder og hovedsakelig virksomhet (avslutta serie) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11754","https://data.ssb.no/api/v0/no/table/11754","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11755"," Personer utenfor arbeidsstyrken, etter kjønn, alder og hovedsakelig virksomhet (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11755","https://data.ssb.no/api/v0/no/table/11755","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11904"," Personer utenfor arbeidsstyrken som ønsker arbeid, etter kjønn, jobbsøking og grunn for ikke å søke (avslutta serie) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11904","https://data.ssb.no/api/v0/no/table/11904","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"11905"," Personer utenfor arbeidsstyrken som ønsker arbeid, etter kjønn, jobbsøking og grunn for ikke å søke (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/11905","https://data.ssb.no/api/v0/no/table/11905","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08482"," Personer utenfor arbeidsstyrken, etter kjønn, søkeaktivitet og ønske om arbeid (per 1 000 personer) (avslutta serie) ","2006K1 - 2020K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08482","https://data.ssb.no/api/v0/no/table/08482","Land","Kvartal",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"08470"," Personer utenfor arbeidsstyrken, etter kjønn, søkeaktivitet og ønske om arbeid (per 1 000 personer) (avslutta serie) ","2006 - 2020","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/08470","https://data.ssb.no/api/v0/no/table/08470","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09030"," Sysselsatte, etter kjønn og bostedsfylke (F) (avslutta serie) ","2006K1 - 2019K4","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09030","https://data.ssb.no/api/v0/no/table/09030","Fylke","Kvartal",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"09031"," Sysselsatte, etter kjønn og bostedsfylke (F) (avslutta serie) ","2006 - 2019","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09031","https://data.ssb.no/api/v0/no/table/09031","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"05252"," Sysselsatte, etter kjønn og yrke (AKU) (avslutta serie) ","2000 - 2010","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/05252","https://data.ssb.no/api/v0/no/table/05252","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09794"," Sysselsatte, etter kjønn og yrke. Årsgjennomsnitt (F) (avslutta serie) ","2011 - 2019","Arbeidskraftundersøkelsen ","https://www.ssb.no/statbank/list/aku","https://www.ssb.no/statbank/table/09794","https://data.ssb.no/api/v0/no/table/09794","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
